tweet_id,seq_len,runtime_s
695,23,0.00765
696,18,0.00742
697,22,0.00765
698,14,0.00772
699,17,0.00746
700,8,0.00855
701,12,0.00776
702,24,0.00763
703,11,0.00747
704,28,0.00734
705,9,0.00762
706,5,0.00735
707,11,0.00819
708,26,0.00781
709,24,0.00741
710,32,0.00775
711,8,0.00804
712,12,0.01041
713,12,0.01047
714,13,0.00984
715,15,0.00858
716,25,0.00923
717,8,0.00896
718,21,0.00978
719,7,0.01009
720,14,0.00832
721,7,0.00865
722,33,0.00859
723,27,0.00902
724,9,0.00899
725,8,0.01261
726,20,0.0159
727,15,0.01116
728,15,0.0093
729,6,0.01064
730,25,0.01094
731,19,0.01008
732,16,0.0094
733,10,0.0152
734,29,0.0108
735,17,0.00923
736,14,0.00992
737,8,0.01237
738,29,0.01066
739,29,0.01091
740,7,0.01496
741,11,0.01518
742,9,0.01387
743,7,0.01831
744,29,0.0154
745,6,0.01409
746,19,0.01177
747,12,0.00972
748,22,0.01052
749,17,0.00959
750,11,0.00839
751,20,0.0096
752,16,0.0086
753,29,0.00853
754,12,0.00876
755,9,0.00797
756,16,0.00991
757,18,0.01246
758,26,0.0104
759,13,0.00895
760,10,0.01136
761,33,0.0113
762,7,0.00994
763,27,0.01006
764,25,0.01009
765,12,0.01006
766,6,0.01065
767,6,0.00993
768,25,0.01173
769,6,0.0119
770,15,0.01011
771,25,0.01006
772,31,0.01161
773,8,0.00979
774,30,0.01222
775,18,0.00951
776,11,0.00889
777,8,0.00879
778,22,0.00825
779,17,0.00871
780,12,0.00956
781,33,0.00872
782,5,0.00888
783,23,0.0104
784,18,0.01046
785,6,0.00904
786,30,0.00859
787,8,0.00921
788,23,0.00847
789,8,0.00902
790,9,0.01005
791,10,0.01297
792,8,0.01571
793,25,0.0119
794,14,0.01417
795,15,0.01275
796,29,0.01454
797,13,0.01797
798,21,0.01029
799,31,0.01037
800,18,0.00991
801,17,0.0093
802,5,0.00936
803,19,0.0091
804,28,0.00887
805,16,0.01075
806,26,0.011
807,16,0.01065
808,28,0.01005
809,17,0.01031
810,8,0.0098
811,28,0.00946
812,23,0.00956
813,32,0.00913
814,20,0.00931
815,26,0.00901
816,3,0.01027
817,11,0.00954
818,14,0.01051
819,10,0.01066
820,7,0.00875
821,10,0.00796
822,12,0.0078
823,22,0.0078
824,6,0.00762
825,26,0.00948
826,19,0.00842
827,15,0.00782
828,8,0.00861
829,22,0.0082
830,32,0.00732
831,8,0.00762
832,10,0.00767
833,5,0.00732
834,16,0.00749
835,18,0.00764
836,12,0.00721
837,17,0.00726
838,4,0.0078
839,18,0.00764
840,12,0.00751
841,10,0.00793
842,8,0.00781
843,12,0.00781
844,30,0.00735
845,11,0.0075
846,27,0.00881
847,8,0.00943
848,15,0.00954
849,11,0.00907
850,10,0.00793
851,4,0.00752
852,11,0.00764
853,23,0.00747
854,12,0.0076
855,11,0.00825
856,21,0.00747
857,29,0.00749
858,10,0.00794
859,31,0.00755
860,7,0.00752
861,11,0.00756
862,24,0.00901
863,18,0.0077
864,19,0.00776
865,30,0.00772
866,28,0.00751
867,13,0.0079
868,9,0.0075
869,17,0.0077
870,21,0.00758
871,13,0.00745
872,16,0.00752
873,27,0.00736
874,10,0.0079
875,26,0.00755
876,5,0.00755
877,11,0.00758
878,10,0.00758
879,19,0.0078
880,6,0.0077
881,6,0.00747
882,11,0.00748
883,18,0.00788
884,15,0.00797
885,22,0.00886
886,11,0.00813
887,23,0.00774
888,9,0.00857
889,5,0.00846
890,8,0.00755
891,30,0.00741
892,14,0.00747
893,23,0.00749
894,21,0.00739
895,19,0.00753
896,23,0.00796
897,8,0.00752
898,13,0.00749
899,6,0.00759
900,27,0.00768
901,13,0.00735
902,20,0.00746
903,22,0.00771
904,22,0.00753
905,31,0.00767
906,19,0.00775
907,8,0.00767
908,13,0.00756
909,6,0.00755
910,12,0.00776
911,10,0.00738
912,27,0.00761
913,12,0.00734
914,16,0.00763
915,27,0.00773
916,14,0.00758
917,25,0.00784
918,31,0.00757
919,6,0.00795
920,6,0.00746
921,15,0.00775
922,14,0.00758
923,25,0.00752
924,18,0.00946
925,12,0.00802
926,6,0.00775
927,9,0.00746
928,21,0.00765
929,7,0.00734
930,26,0.00778
931,19,0.00747
932,19,0.00755
933,22,0.00747
934,7,0.00731
935,4,0.00768
936,8,0.0076
937,21,0.00757
938,5,0.00749
939,26,0.00738
940,18,0.00758
941,7,0.00746
942,15,0.00744
943,15,0.00746
944,21,0.00784
945,5,0.00745
946,24,0.00777
947,33,0.00765
948,10,0.00759
949,20,0.0075
950,19,0.00765
951,22,0.00758
952,18,0.00741
953,17,0.00776
954,26,0.00753
955,6,0.00751
956,30,0.00764
957,16,0.00838
958,7,0.00767
959,10,0.00757
960,7,0.00741
961,16,0.00764
962,5,0.00789
963,21,0.00731
964,28,0.00758
965,13,0.00743
966,17,0.00773
967,8,0.00739
968,32,0.00759
969,8,0.00777
970,13,0.00761
971,8,0.00771
972,5,0.0077
973,5,0.00748
974,19,0.00767
975,20,0.00755
976,7,0.00763
977,14,0.00747
978,10,0.00735
979,14,0.00767
980,22,0.00764
981,8,0.00781
982,33,0.00746
983,27,0.00754
984,17,0.00757
985,25,0.00755
986,13,0.00759
987,14,0.00789
988,18,0.00766
989,17,0.00761
990,15,0.00749
991,28,0.00753
992,7,0.00759
993,26,0.00769
994,25,0.0075
995,18,0.00751
996,22,0.00764
997,10,0.00756
998,7,0.00799
999,9,0.00747
1000,14,0.00762
1001,17,0.00767
1002,28,0.00765
1003,13,0.00759
1004,13,0.00751
1005,12,0.00762
1006,7,0.00759
1007,27,0.00775
1008,10,0.00757
1009,14,0.00746
1010,11,0.00749
1011,25,0.00737
1012,5,0.00749
1013,16,0.00802
1014,14,0.00807
1015,12,0.00762
1016,24,0.00755
1017,14,0.01009
1018,11,0.00776
1019,20,0.00783
1020,20,0.0079
1021,6,0.00762
1022,10,0.00762
1023,14,0.00745
1024,32,0.00785
1025,21,0.00753
1026,10,0.00747
1027,14,0.00742
1028,21,0.0078
1029,11,0.0075
1030,9,0.00754
1031,6,0.00775
1032,20,0.00764
1033,12,0.0075
1034,28,0.00781
1035,11,0.0075
1036,12,0.00761
1037,33,0.00771
1038,11,0.00752
1039,19,0.00747
1040,6,0.00776
1041,21,0.00759
1042,18,0.00748
1043,28,0.0077
1044,6,0.00751
1045,28,0.0076
1046,29,0.00754
1047,14,0.00775
1048,26,0.00786
1049,14,0.00768
1050,8,0.00763
1051,19,0.00754
1052,19,0.00767
1053,4,0.0075
1054,11,0.00755
1055,18,0.00762
1056,15,0.00803
1057,21,0.00758
1058,6,0.00765
1059,26,0.00751
1060,17,0.00764
1061,26,0.00776
1062,12,0.00763
1063,17,0.00766
1064,8,0.0077
1065,7,0.00756
1066,8,0.00751
1067,14,0.00754
1068,23,0.00757
1069,20,0.00766
1070,18,0.00761
1071,20,0.00755
1072,25,0.00753
1073,20,0.00769
1074,31,0.00778
1075,32,0.00741
1076,31,0.00747
1077,18,0.00778
1078,23,0.00745
1079,16,0.00797
1080,10,0.00872
1081,23,0.00774
1082,22,0.00748
1083,24,0.00778
1084,27,0.00743
1085,9,0.00746
1086,4,0.00765
1087,23,0.0076
1088,6,0.00753
1089,25,0.00748
1090,20,0.00758
1091,7,0.0078
1092,6,0.00761
1093,17,0.00751
1094,15,0.00757
1095,11,0.00764
1096,12,0.00763
1097,8,0.00747
1098,8,0.0077
1099,8,0.00738
1100,15,0.00723
1101,22,0.00781
1102,23,0.00789
1103,18,0.00757
1104,14,0.00772
1105,19,0.00749
1106,24,0.00746
1107,8,0.00784
1108,14,0.00771
1109,3,0.00728
1110,26,0.00758
1111,15,0.00752
1112,12,0.00752
1113,13,0.00744
1114,16,0.00744
1115,18,0.00764
1116,7,0.00734
1117,18,0.00767
1118,21,0.00741
1119,5,0.00755
1120,22,0.00755
1121,7,0.00772
1122,30,0.00742
1123,21,0.00731
1124,10,0.00754
1125,11,0.00764
1126,25,0.00764
1127,9,0.0075
1128,13,0.00737
1129,13,0.0074
1130,16,0.00744
1131,17,0.00746
1132,9,0.00743
1133,10,0.00746
1134,28,0.00747
1135,20,0.00763
1136,7,0.00741
1137,9,0.00736
1138,8,0.00754
1139,14,0.00742
1140,21,0.00767
1141,27,0.00731
1142,16,0.00762
1143,16,0.00759
1144,7,0.00736
1145,14,0.00749
1146,12,0.00764
1147,11,0.00764
1148,22,0.00737
1149,11,0.00744
1150,6,0.00746
1151,16,0.00754
1152,21,0.0073
1153,13,0.00776
1154,13,0.00753
1155,10,0.00763
1156,10,0.00752
1157,14,0.00762
1158,16,0.00752
1159,31,0.00743
1160,7,0.00737
1161,9,0.00732
1162,21,0.00748
1163,13,0.00725
1164,15,0.0075
1165,20,0.00734
1166,4,0.00753
1167,17,0.00757
1168,16,0.00773
1169,10,0.00729
1170,14,0.00752
1171,22,0.00767
1172,13,0.00748
1173,12,0.00735
1174,8,0.00737
1175,22,0.00791
1176,10,0.00748
1177,8,0.00761
1178,23,0.00754
1179,9,0.00729
1180,27,0.00766
1181,8,0.00762
1182,17,0.0075
1183,12,0.00743
1184,12,0.0073
1185,12,0.00751
1186,18,0.0077
1187,26,0.00738
1188,27,0.00753
1189,15,0.00732
1190,28,0.00756
1191,18,0.00766
1192,21,0.00736
1193,12,0.00741
1194,16,0.00755
1195,16,0.00747
1196,15,0.00736
1197,8,0.00754
1198,15,0.00736
1199,21,0.00756
1200,20,0.00765
1201,7,0.00747
1202,27,0.00722
1203,8,0.00737
1204,5,0.00757
1205,7,0.00723
1206,7,0.0076
1207,25,0.00755
1208,30,0.00727
1209,6,0.00729
1210,9,0.00754
1211,28,0.0076
1212,20,0.00748
1213,9,0.00763
1214,7,0.0074
1215,25,0.00754
1216,8,0.00734
1217,30,0.0076
1218,31,0.00741
1219,19,0.00741
1220,13,0.00749
1221,29,0.00752
1222,34,0.00735
1223,29,0.00738
1224,14,0.00765
1225,13,0.00761
1226,11,0.00763
1227,15,0.00752
1228,14,0.00747
1229,16,0.00722
1230,9,0.0074
1231,11,0.00724
1232,15,0.00771
1233,26,0.00727
1234,28,0.0075
1235,25,0.00728
1236,14,0.00768
1237,10,0.00735
1238,23,0.00766
1239,25,0.00729
1240,13,0.00748
1241,20,0.00748
1242,16,0.00761
1243,28,0.00743
1244,25,0.0074
1245,6,0.00732
1246,27,0.00747
1247,13,0.00811
1248,16,0.00744
1249,25,0.00739
1250,5,0.00756
1251,21,0.00746
1252,19,0.00745
1253,17,0.00737
1254,26,0.00734
1255,11,0.00736
1256,18,0.00787
1257,28,0.00732
1258,16,0.0073
1259,19,0.00738
1260,14,0.00763
1261,16,0.00738
1262,5,0.0076
1263,10,0.0075
1264,23,0.00734
1265,10,0.00779
1266,19,0.00733
1267,17,0.00746
1268,9,0.00754
1269,11,0.00733
1270,11,0.00751
1271,24,0.00743
1272,12,0.00744
1273,24,0.00732
1274,8,0.00757
1275,18,0.0073
1276,5,0.00745
1277,12,0.00724
1278,15,0.00759
1279,11,0.00734
1280,7,0.00749
1281,15,0.00751
1282,13,0.00752
1283,16,0.00727
1284,15,0.00736
1285,24,0.00734
1286,17,0.00738
1287,16,0.00749
1288,14,0.00732
1289,18,0.00718
1290,7,0.00752
1291,8,0.00736
1292,5,0.00739
1293,8,0.00755
1294,34,0.00744
1295,25,0.00722
1296,34,0.00747
1297,13,0.00754
1298,6,0.00728
1299,21,0.00758
1300,14,0.00734
1301,20,0.00737
1302,25,0.00743
1303,33,0.00749
1304,13,0.0075
1305,10,0.0074
1306,17,0.00745
1307,14,0.00746
1308,17,0.00748
1309,19,0.00745
1310,9,0.00745
1311,12,0.00722
1312,28,0.00739
1313,25,0.00741
1314,14,0.00759
1315,5,0.00747
1316,7,0.00745
1317,12,0.00755
1318,19,0.00739
1319,6,0.00754
1320,31,0.00752
1321,19,0.00755
1322,8,0.00736
1323,16,0.00741
1324,28,0.00751
1325,24,0.00745
1326,26,0.00788
1327,3,0.00745
1328,13,0.0075
1329,22,0.00742
1330,8,0.00743
1331,13,0.00743
1332,15,0.00756
1333,26,0.00746
1334,13,0.00748
1335,14,0.0074
1336,28,0.00738
1337,16,0.00746
1338,22,0.00777
1339,27,0.00791
1340,31,0.00754
1341,15,0.00751
1342,4,0.00745
1343,6,0.00858
1344,9,0.00839
1345,20,0.00768
1346,10,0.00753
1347,17,0.00751
1348,15,0.0074
1349,17,0.00724
1350,9,0.00774
1351,30,0.00747
1352,9,0.00746
1353,19,0.00746
1354,7,0.00787
1355,24,0.00742
1356,19,0.00739
1357,14,0.00732
1358,20,0.00767
1359,16,0.00734
1360,27,0.00745
1361,18,0.00739
1362,25,0.00781
1363,9,0.00745
1364,12,0.00734
1365,28,0.00768
1366,15,0.00739
1367,29,0.00747
1368,22,0.00742
1369,16,0.00746
1370,23,0.00728
1371,13,0.00743
1372,7,0.00772
1373,20,0.00749
1374,15,0.00748
1375,15,0.00761
1376,9,0.00802
1377,32,0.00768
1378,23,0.00746
1379,14,0.00869
1380,15,0.00833
1381,21,0.00764
1382,8,0.00781
1383,9,0.00752
1384,31,0.00747
1385,6,0.00753
1386,9,0.00747
1387,22,0.00756
1388,16,0.00739
1389,24,0.00754
1390,16,0.00768
1391,15,0.00742
1392,13,0.00757
1393,23,0.00745
1394,24,0.00744
1395,9,0.00746
1396,21,0.00764
1397,25,0.00743
1398,10,0.00749
1399,24,0.00758
1400,10,0.00747
1401,34,0.00749
1402,25,0.00759
1403,29,0.00743
1404,13,0.00759
1405,12,0.00745
1406,7,0.00754
1407,12,0.00736
1408,24,0.00743
1409,19,0.0075
1410,27,0.00751
1411,15,0.0077
1412,15,0.00756
1413,6,0.00745
1414,19,0.00737
1415,7,0.00779
1416,9,0.00759
1417,26,0.00748
1418,11,0.00763
1419,7,0.00747
1420,28,0.00761
1421,11,0.00739
1422,14,0.00752
1423,25,0.00745
1424,34,0.00737
1425,13,0.00751
1426,12,0.00742
1427,30,0.00736
1428,9,0.00771
1429,24,0.00742
1430,19,0.00759
1431,11,0.00739
1432,29,0.00755
1433,11,0.00752
1434,14,0.0074
1435,11,0.00745
1436,12,0.00748
1437,18,0.00736
1438,25,0.0077
1439,18,0.0076
1440,5,0.00748
1441,14,0.00763
1442,20,0.00744
1443,16,0.00739
1444,7,0.00752
1445,17,0.00734
1446,24,0.00781
1447,10,0.0079
1448,24,0.00746
1449,25,0.00738
1450,29,0.0079
1451,27,0.00781
1452,22,0.00759
1453,6,0.00745
1454,22,0.00768
1455,27,0.00744
1456,24,0.0075
1457,28,0.00768
1458,21,0.00743
1459,29,0.00739
1460,25,0.00754
1461,9,0.00743
1462,4,0.00751
1463,12,0.00748
1464,25,0.00762
1465,15,0.00742
1466,19,0.00747
1467,24,0.00752
1468,12,0.0073
1469,21,0.00737
1470,12,0.00748
1471,7,0.00759
1472,6,0.00755
1473,29,0.00737
1474,7,0.0074
1475,10,0.00755
1476,11,0.00741
1477,14,0.00743
1478,9,0.00733
1479,9,0.00735
1480,20,0.00749
1481,19,0.00751
1482,24,0.0075
1483,15,0.00777
1484,10,0.00732
1485,9,0.00735
1486,12,0.00764
1487,24,0.00737
1488,31,0.00759
1489,28,0.00751
1490,16,0.0078
1491,25,0.00739
1492,26,0.00753
1493,13,0.00755
1494,12,0.00754
1495,31,0.00746
1496,10,0.00736
